N	Stage	Well	1-Pentene	2-Methyl-1-butene	Pentane	Pentane, 2-methyl-	Pentane, 3-methyl-	1-Hexene	n-Hexane	Cyclopentane, methyl-	Pentane, 2,4-dimethyl-	Benzene	Cyclohexane	Hexane, 2-methyl-	Hexane, 3-methyl-	Cyclopentane, 1,3-dimethyl-, cis-	Cyclopentane, 1,3-dimethyl-, trans-	Cyclopentane, 1,2-dimethyl-, trans-	1-Heptene	Heptane	Cyclohexane, methyl-	Hexane, 2,5-dimethyl-	Toluene	Heptane, 3-methyl-	Cyclohexane, 1,4-dimethyl-, trans-	1-Octene	Cyclohexane, 1,2-dimethyl-, trans-	Octane	Ethylbenzene	Benzene, 1,3-dimethyl-	p-Xylene	o-Xylene	1-Nonene	Nonane	Benzene, propyl-	Benzene, 1-ethyl-3-methyl-	Benzene, 1-ethyl-4-methyl-	Mesitylene	Benzene, 1-ethyl-2-methyl-	Benzene, 1,2,4-trimethyl-	1-Decene	Decane	Benzene, n-butyl-	Undecane	Benzene, 1,2,4,5-tetramethyl-	Dodecane	Tridecane	Tetradecane	Pentadecane	Hexadecane	Heptadecane	Pentadecane, 2,6,10,14-tetramethyl-	Octadecane	Hexadecane, 2,6,10,14-tetramethyl-
211	2	field	5.79527	1.13049	23.20527	0.78747	0.5141	1.00381	3.36879	0.20899	0.09809	13.04108	0.0341	0.22716	0.18622	0.02017	0.01626	0.04078	1.23013	0.56264	0.11278	0.08326	2.02843	0.18285	0.02369	0.82045	0.02497	0.8213	0.52162	0.75782	0.34099	2.55881	0.25556	0.44712	0.1385	0.24938	0.10242	0.33095	0.11912	0.47074	0.07971	0.69947	0.09916	2.76741	0.0785	1.94619	1.48841	4.11229	2.57614	10.49757	0.80532	0.68785	0.5879	0.66092
212	1	field	3.14951	1.25591	5.92578	0.64423	0.45466	0.53134	2.83836	0.18485	0.0876	7.06948	0.05349	0.0862	0.06767	0.0124	0.00001	0.0125	0.60526	0.26451	0.04346	0.05987	1.80327	0.03114	0.00528	0.26095	0.00001	0.39661	0.31433	0.99763	0.70007	2.00078	0.13685	0.49843	0.16964	0.39682	0.19405	0.15983	0.13236	0.80653	0.0383	0.91853	0.09794	2.44594	0.0744	1.33934	1.29377	1.94116	1.53238	3.53757	0.38174	0.37489	0.29604	0.22242
213	1	field	1.53662	0.48586	3.09891	0.12536	0.15656	0.22845	0.725	0.10046	0.02385	7.86196	0.0195	0.04209	0.03576	0.00001	0.00865	0.00842	0.64138	0.13504	0.05073	0.01032	0.73811	0.03537	0.00483	0.3633	0.01389	0.2214	0.15642	0.38466	0.11272	1.40735	0.14256	0.23972	0.08735	0.17281	0.07127	0.10084	0.08298	0.40938	0.03294	0.86746	0.0688	3.53697	0.07016	1.54073	1.49965	2.7391	2.71538	11.02972	0.79395	0.8444	0.44056	0.60939
214	1	field	1.90275	0.6566	3.56881	0.24634	0.12458	0.31936	0.73947	0.06545	0.02864	5.08776	0.03182	0.04771	0.03366	0.00001	0.00001	0.01345	0.47262	0.10266	0.0324	0.02141	0.63793	0.01889	0.00001	0.14909	0.01057	0.19287	0.12606	0.27215	0.13236	0.99309	0.09601	0.17419	0.05627	0.13175	0.05278	0.08258	0.05666	0.28763	0.0318	0.42978	0.04553	2.01839	0.04024	1.31432	1.26441	2.59797	1.98432	6.43711	0.45521	0.46036	0.49367	0.29457
215	2	field	3.67362	1.24864	5.32309	0.40284	0.18658	0.69492	1.38251	0.07239	0.03885	10.14881	0.02432	0.06636	0.04901	0.00527	0.00001	0.00001	0.79941	0.2575	0.0457	0.05834	1.03018	0.04351	0.01132	0.5405	0.01229	0.40936	0.20402	0.47547	0.20745	1.37141	0.1892	0.30218	0.13227	0.21668	0.08636	0.17015	0.09818	0.47979	0.07746	0.81027	0.10278	3.60103	0.07386	2.22839	1.93052	3.00742	3.09536	7.5243	0.88677	0.76533	0.67606	0.49247
216	1	field	1.95659	0.69951	4.78763	1.33866	1.20229	0.31653	10.31062	0.4866	0.11144	10.82184	0.05967	0.09471	0.11736	0.01842	0.01972	0.02019	0.82647	0.23253	0.1145	0.03348	1.31543	0.03842	0.01509	0.29283	0.0229	0.32442	0.25463	0.63745	0.22632	2.30134	0.19541	0.40623	0.14239	0.32477	0.12668	0.23164	0.14391	0.72185	0.10969	1.41374	0.13164	5.59709	0.13316	2.54895	2.66524	4.77416	4.94424	12.54326	1.05577	1.24189	1.06982	0.68538
217	1	field	2.86009	0.77659	17.88589	0.62318	0.36186	0.67007	9.82894	0.0999	0.0753	7.50289	0.03111	0.8605	0.80568	0.01472	0.01384	0.02067	1.04883	2.81311	0.073	0.03671	6.31893	0.3961	0.02486	0.61127	0.01572	0.99353	0.8626	2.05202	0.9506	7.31884	0.27941	0.91258	0.25941	0.61199	0.24995	0.25342	0.27759	1.16469	0.07835	1.55713	0.11895	3.03213	0.10828	1.69398	1.63495	2.37158	3.07459	4.53028	0.67245	0.75727	0.82157	0.46779
218	1	field	1.44413	0.47122	3.64621	0.2089	0.19175	0.2029	0.72009	0.11094	0.03804	6.41969	0.08357	0.09499	0.18563	0.01946	0.02259	0.03638	0.53007	0.18129	0.18425	0.01911	0.72071	0.05403	0.02159	0.20654	0.03881	0.19554	0.13919	0.28657	0.08119	0.97633	0.07707	0.16053	0.06408	0.14941	0.0542	0.12371	0.07941	0.33761	0.04862	0.44923	0.04583	2.29875	0.05944	1.30679	1.29976	2.15058	1.79548	4.35698	0.3856	0.76505	0.42567	0.4626
219	1	field	0.78933	0.27894	2.0649	0.09032	0.05932	0.10421	0.36717	0.02375	0.00001	0.62545	0.00001	0.00716	0.00614	0.00001	0.00001	0.00001	0.16204	0.01757	0.00001	0.00001	0.07858	0.00001	0.00001	0.02315	0.00001	0.0297	0.01576	0.05126	0.01748	0.15868	0.00001	0.03539	0.00741	0.01468	0.00588	0.0087	0.00733	0.03853	0.00001	0.06874	0.00759	0.3011	0.00613	0.21201	0.17973	0.47455	0.53088	2.66405	0.17877	0.10198	0.34387	0.13007
220	2	field	2.35737	0.89151	3.29171	0.23486	0.13094	0.40278	0.85345	0.04893	0.02387	5.39746	0.01474	0.03036	0.04715	0.00001	0.00974	0.00448	0.45103	0.08664	0.022	0.00001	0.44843	0.01943	0.00001	0.12532	0.01579	0.1682	0.09247	0.19272	0.0596	0.68478	0.05843	0.12857	0.03663	0.06601	0.01816	0.0646	0.03532	0.1526	0.04181	0.23541	0.02233	1.21386	0.02336	0.65964	0.85889	1.1201	1.35116	2.58044	0.32187	0.33485	0.34879	0.15207
221	2	field	2.88591	0.90091	4.99718	0.29285	0.20555	0.43924	1.71031	0.07562	0.03017	6.2308	0.01867	0.0682	0.0759	0.00001	0.00001	0.01117	0.61683	0.18495	0.05061	0.04103	0.96	0.06027	0.00001	0.24253	0.01303	0.31871	0.29284	0.35248	0.14753	1.19836	0.10823	0.27007	0.07869	0.13937	0.04947	0.09488	0.06182	0.28111	0.03063	0.58369	0.04787	2.22545	0.04848	1.09937	1.10836	1.47124	2.39083	3.87294	0.52808	0.63022	0.21947	0.40846
222	2	field	3.54617	1.09033	6.32602	0.63206	0.3858	0.60926	1.52762	0.12342	0.06102	8.09793	0.04693	0.19702	0.1632	0.02288	0.02112	0.04737	0.63453	0.32569	0.13342	0.06676	1.11009	0.0775	0.01617	0.31385	0.03008	0.2922	1.45933	0.32772	0.1165	1.13037	0.13056	0.21754	0.17447	0.138	0.05449	0.08667	0.05908	0.27487	0.04689	0.37735	0.06678	1.57519	0.03883	1.11903	1.09627	2.82511	2.4288	16.39035	0.9077	0.79106	1.51679	0.68767
223	1	field	1.43558	0.53356	5.62386	0.27817	0.24976	0.17573	0.97262	0.14222	0.03602	5.85789	0.05543	0.08708	0.09683	0.01553	0.0147	0.02756	0.59454	0.13822	0.09474	0.01827	0.69085	0.03376	0.01119	0.14418	0.02133	0.16938	0.48614	0.29757	0.09105	1.14502	0.1226	0.1588	0.09177	0.14928	0.0553	0.12111	0.07808	0.3355	0.0265	0.45671	0.0615	2.27157	0.07016	1.25576	1.41782	1.98415	3.47293	3.0527	0.48951	0.87282	0.43262	0.43179
224	1	field	2.56596	0.72032	3.7554	0.57058	0.3513	0.49226	4.70509	0.09688	0.10768	7.16873	0.04465	0.16003	0.13661	0.01648	0.01295	0.01746	1.14831	0.28296	0.06056	0.04718	0.86131	0.0285	0.01258	0.31601	0.01299	0.23715	0.13124	0.31038	0.1201	1.12402	0.22074	0.17409	0.056	0.11983	0.04672	0.06987	0.04861	0.2377	0.07308	0.35262	0.04609	1.56157	0.02987	0.92865	0.87955	1.31428	1.62252	3.88502	0.50795	0.39684	0.40585	0.30892
225	2	field	2.80964	0.87125	4.99865	0.33576	0.20522	0.42347	1.0414	0.08602	0.03247	7.44183	0.03359	0.0784	0.07893	0.01551	0.01038	0.02821	0.71618	0.25076	0.0909	0.03437	0.77351	0.0418	0.01592	0.67506	0.02105	0.32366	0.19463	0.27581	0.13272	0.97162	0.10037	0.24298	0.43223	0.12684	0.04779	0.07462	0.0581	0.26555	0.04843	0.39039	0.04109	2.7695	0.05041	1.14308	1.1832	2.90496	2.44377	19.80107	1.18439	0.87146	1.43403	0.79136
227	2	field	1.11253	0.39488	1.49816	0.05406	0.07124	0.19547	0.41274	0.03007	0.00985	4.65413	0.01001	0.02745	0.04006	0.00724	0.00471	0.00864	0.34139	0.10479	0.02899	0.0241	0.52017	0.01973	0.00727	0.24965	0.01303	0.22099	0.12112	0.28392	0.09994	0.97267	0.22313	0.19421	0.0588	0.1369	0.04426	0.08959	0.05855	0.29267	0.05121	0.38779	0.04091	1.61991	0.0436	0.93896	0.95318	1.09889	1.85275	2.17598	0.33848	0.39568	0.52442	0.25085
228	2	field	1.52172	0.66359	4.15097	0.10573	0.13992	0.24253	0.98386	0.06471	0.02832	5.47912	0.02569	0.08079	0.08828	0.01123	0.00682	0.0138	0.47693	0.19304	0.04482	0.0355	0.70431	0.03891	0.01413	0.47443	0.04011	0.41584	0.1529	0.45233	0.18983	1.37692	0.35783	0.5258	0.09318	0.27011	0.08734	0.16921	0.13002	0.64076	0.08565	1.43624	0.08956	2.30062	0.05987	1.22518	1.01599	1.77417	1.66562	3.16816	0.39586	0.44091	0.26094	0.26238
241	2	field	5.09931	1.37784	6.6667	0.56969	0.22535	0.90377	2.03289	0.09272	0.0661	12.7868	0.04707	0.18734	0.19002	0.01589	0.01264	0.04559	0.79875	0.60706	0.05305	0.05955	2.74592	0.21805	0.01067	0.38253	0.01955	0.55368	0.37987	0.92385	0.45435	1.76758	0.16427	0.48299	0.12741	0.29336	0.11648	0.14521	0.11543	0.53777	0.05426	0.49762	0.07268	1.8057	0.06416	1.01381	1.18523	1.84959	2.69448	7.39584	0.89081	0.89202	0.71408	0.57705
242	1	field	0.95086	0.30509	3.9235	0.11672	0.08868	0.15847	0.48194	0.04603	0.01647	1.03353	0.00001	0.01397	0.01694	0.00001	0.00001	0.0139	0.13422	0.0253	0.00953	0.00001	0.07261	0.00001	0.00001	0.0591	0.00001	0.04591	0.01489	0.03481	0.00961	0.12457	0.03024	0.03026	0.00517	0.00928	0.00464	0.00863	0.0058	0.03334	0.00001	0.04913	0.0061	0.23558	0.00459	0.11815	0.12482	0.22945	0.21685	0.87862	0.07248	0.07847	0.03937	0.05227
243	2	field	4.4923	1.20535	6.79361	1.54546	0.25081	0.56284	1.77248	0.10279	0.03543	7.86713	0.06603	0.07587	0.09314	0.00872	0.00847	0.02287	0.70833	0.00001	0.0456	0.00001	0.95148	0.20191	0.0116	1.18247	0.04963	0.88439	0.17028	0.34131	0.18622	1.08462	0.54599	0.67351	0.07865	0.15981	0.06857	0.10682	0.07456	0.33973	0.09182	0.61526	0.05231	1.77468	0.05494	1.59356	1.15333	2.89166	9.14359	16.53614	0.95054	0.85075	2.94738	0.72486
244	1	field	0.95159	0.19118	1.524	0.20598	0.19645	0.17215	1.1194	0.0539	0.05388	1.2705	0.00001	0.08015	0.08845	0.00446	0.00695	0.00987	0.1833	0.13424	0.01207	0.01296	0.47903	0.04766	0.00001	0.07517	0.00001	0.11402	0.05872	0.10077	0.03389	0.18283	0.02975	0.06421	0.00915	0.01901	0.00934	0.01118	0.00937	0.04841	0.00001	0.1022	0.00585	0.16769	0.00364	0.099	0.08114	0.21609	0.15958	0.35976	0.03826	0.04213	0.02654	0.03841
245	1	field	1.70361	0.91804	2.91328	0.23482	0.13299	0.30017	1.00106	0.06442	0.0352	5.0701	0.01517	0.04627	0.0986	0.00922	0.00875	0.02924	0.47848	0.10628	0.04368	0.00001	0.58641	0.01422	0.00001	0.24543	0.00001	0.20055	0.14214	0.35566	0.16824	1.06523	0.07523	0.4432	0.06502	0.15997	0.07033	0.08406	0.07081	0.34657	0.02754	0.34138	0.03485	1.46949	0.05016	1.01953	1.01003	1.6101	1.4599	2.11122	0.28011	0.43252	0.14576	0.16851
246	2	field	3.06026	0.88553	10.28112	0.40085	0.20047	0.52093	1.39046	0.10161	0.03707	7.54169	0.04756	0.10595	0.12009	0.01803	0.00458	0.04832	0.55812	0.30423	0.05329	0.00001	1.03414	0.049	0.00602	1.34466	0.02283	0.81978	0.12518	0.34012	0.10048	0.87764	0.40156	0.64505	1.11714	0.18857	0.06639	0.13	0.0734	0.34288	0.06224	0.57993	0.07478	1.92021	0.05467	1.62276	1.09762	3.50107	2.43313	8.81026	0.74962	0.63911	0.46379	0.36932
247	2	field	2.20662	0.87577	10.47692	0.40685	0.23788	0.34356	1.41633	0.08015	0.05049	4.78055	0.02968	0.09193	0.16415	0.01699	0.01928	0.10542	0.5365	0.28689	0.10923	0.00001	2.61222	0.04244	0.00732	0.55348	0.04049	0.43989	0.55895	1.12904	0.50842	2.27537	0.1523	0.27538	0.14549	0.34238	0.11839	0.18967	0.19893	0.66331	0.0606	0.49517	0.04605	5.10665	0.07124	0.93458	1.19476	2.13603	2.94718	10.27303	0.79972	0.65756	1.74178	0.53647
248	1	field	0.70289	0.1991	0.98144	0.07057	0.046	0.1228	0.21044	0.0147	0.01438	0.44176	0.00001	0.00435	0.00675	0.00001	0.00001	0.00772	0.07235	0.01071	0.00001	0.00001	0.03942	0.00001	0.00001	0.01985	0.00001	0.01711	0.00629	0.02022	0.00797	0.14951	0.00001	0.01818	0.00287	0.00833	0.00204	0.00512	0.00417	0.02109	0.00001	0.02489	0.00357	0.13025	0.00329	0.11821	0.10474	0.14736	0.18812	0.42696	0.05197	0.05584	0.03078	0.03451
249	2	field	5.38297	0.99281	14.15825	0.58652	0.44238	0.65821	2.66083	0.18038	0.08351	8.36414	0.10119	0.26119	0.23309	0.02657	0.02653	0.03876	1.15481	0.42219	0.08127	0.00001	1.94731	0.26625	0.01485	0.80845	0.00001	0.73262	0.29411	0.70777	0.36077	1.41279	0.29673	0.48911	0.10317	0.22368	0.09363	0.09642	0.08746	0.49947	0.10266	0.78902	0.06781	2.47314	0.06313	1.42637	1.14138	1.9888	2.21357	5.51851	0.76903	1.06722	0.14471	1.22606
250	1	field	0.78432	0.24864	2.59633	0.17589	0.12038	0.07822	0.80661	0.04617	0.0226	1.65813	0.01197	0.01569	0.02404	0.00001	0.00001	0.00711	0.077	0.03657	0.00001	0.00001	0.14593	0.00001	0.00001	0.02032	0.00001	0.02092	0.01553	0.05119	0.0219	0.14043	0.00001	0.04163	0.05467	0.02258	0.00488	0.00845	0.00632	0.04529	0.00001	0.04083	0.00001	0.16318	0.00649	0.09747	0.08985	0.20476	0.12768	0.47918	0.03736	0.05261	0.04754	0.04284
251	2	field	4.40321	1.08334	10.22745	0.36318	0.18896	0.52579	1.09429	0.09127	0.05773	7.74619	0.04944	0.11914	0.21521	0.01523	0.01631	0.04868	0.58113	0.27077	0.07958	0.08405	1.9257	0.06768	0.01152	0.42446	0.04811	0.47994	0.43113	1.06375	0.58586	1.75335	0.18546	0.33572	0.17042	0.42757	0.13587	0.19619	0.15604	0.8364	0.06227	0.50347	0.06267	2.12446	0.0792	1.40149	1.26915	2.07765	3.12114	10.66152	0.92912	0.86541	1.19438	0.65499
252	2	field	2.87912	0.99696	6.69753	0.45439	0.22691	0.52351	1.19405	0.09871	0.03216	5.47549	0.03746	0.0648	0.05682	0.00942	0.01061	0.0115	0.48188	0.15164	0.03109	0.03941	0.79136	0.0368	0.01632	0.21355	0.01108	0.23928	0.12255	0.27069	0.12432	0.81862	0.17975	0.24209	0.05286	0.10585	0.04313	0.06389	0.04756	0.22772	0.05179	0.32767	0.03869	1.38819	0.02865	0.95047	1.03919	2.00527	6.56611	7.35502	1.05373	0.87963	1.03675	0.98854
253	1	field	2.42287	0.70393	3.99502	0.29638	0.1672	0.43825	0.8505	0.0798	0.06182	4.81674	0.03493	0.08219	0.11996	0.01955	0.01333	0.08235	0.52077	0.17302	0.07921	0.04891	0.82768	0.02962	0.00761	0.25504	0.00914	0.67349	0.13791	0.35193	0.14165	0.94265	0.09092	0.18417	0.06112	0.13981	0.06341	0.08987	0.06548	0.30795	0.04122	0.36963	0.04418	1.82188	0.05288	1.1533	1.36093	1.72541	2.63238	4.9729	0.62929	0.63672	0.29491	0.41241
254	2	field	2.23568	0.94622	4.68131	0.40114	0.15367	0.35919	0.68433	0.07387	0.02352	5.89615	0.02706	0.10123	0.08579	0.00463	0.00346	0.01979	0.37498	0.2918	0.02842	0.00001	1.7302	0.0215	0.00001	0.68497	0.00001	0.79057	0.49524	2.07553	1.53072	1.66287	0.08042	0.38463	0.22463	0.59538	0.36714	0.1068	0.1511	1.89769	0.04702	1.45514	0.12693	2.33416	0.11422	1.1406	1.19249	2.3234	2.53133	9.0348	0.64569	0.94028	0.33299	0.54421
255	1	field	2.84283	0.6088	32.63186	1.58609	1.20998	0.4251	12.79958	0.3114	0.13896	6.96945	0.06566	0.39653	0.43948	0.03859	0.04862	0.0622	1.81587	0.30981	0.08618	0.00001	1.48327	0.03621	0.00001	0.27298	0.00001	0.1911	0.15829	0.36277	0.14882	1.08969	0.0915	0.16814	0.05754	0.13268	0.04399	0.08181	0.06357	0.28466	0.04236	0.34978	0.03366	1.49914	0.04176	1.04942	1.03991	3.01414	2.15178	14.12369	0.60704	0.53545	1.36592	0.42247
256	2	field	4.2408	0.7718	7.70347	0.56243	0.34951	0.38865	1.51773	0.13751	0.06997	5.83445	0.03701	0.16794	0.15697	0.02476	0.02544	0.03535	0.60635	0.30188	0.08549	0.10535	2.41135	0.10004	0.01305	0.1743	0.00001	0.49367	0.44598	0.93193	0.47038	1.54335	0.10566	0.25326	0.10102	0.22057	0.09105	0.09667	0.09759	0.4242	0.03349	0.3544	0.03722	1.60797	0.03653	1.04281	0.99573	2.66423	2.36815	9.09196	0.82604	0.8377	1.81103	0.78973
257	1	field	1.92694	0.83718	1.86206	0.26252	0.11171	0.34014	0.69219	0.05289	0.02769	5.96062	0.00001	0.0541	0.04661	0.00001	0.00001	0.01947	0.40537	0.18757	0.02725	0.00001	0.51527	0.02128	0.00001	0.16938	0.04366	0.20634	0.11616	0.281	0.10722	0.93736	0.14011	0.19399	0.05256	0.14046	0.05116	0.0835	0.05807	0.30936	0.04246	0.35916	0.04045	1.7809	0.05189	1.12737	1.27456	2.45341	3.10492	9.33322	0.82291	0.82802	1.17533	0.56683
258	1	field	1.28541	0.49526	1.81658	0.17078	0.09052	0.19125	0.34712	0.02589	0.02384	5.24279	0.0203	0.06799	0.09282	0.00936	0.0074	0.02966	0.37917	0.12335	0.04734	0.01536	0.74865	0.02622	0.00001	0.13849	0.0151	0.1909	0.12307	0.3449	0.10854	0.88506	0.07774	0.16526	0.05406	0.12894	0.04131	0.08633	0.07008	0.32547	0.02203	0.33519	0.02988	2.28223	0.0449	1.08362	1.14014	1.67473	2.32788	3.67082	0.57108	0.66315	0.22024	0.28937
259	2	field	4.02484	0.94373	5.68341	0.86043	0.52589	0.76207	3.84087	0.16856	0.08577	6.30097	0.04014	0.13588	0.11612	0.02169	0.01676	0.0263	0.88804	0.28994	0.08196	0.05313	1.22046	0.05806	0.0273	0.25856	0.0146	0.33717	0.20706	0.54355	0.23921	1.60855	0.19243	0.32892	0.08955	0.20454	0.08537	0.10735	0.09351	0.48834	0.07666	0.91486	0.07111	2.93867	0.0561	1.56095	1.22548	1.8372	2.1325	3.83501	0.53248	0.39288	0.23087	0.26579
260	1	field	1.77161	0.63606	5.69595	0.5035	0.26462	0.37843	2.96285	0.11527	0.06906	8.75698	0.05446	0.40531	0.36477	0.02004	0.02244	0.05609	0.77175	0.40222	0.07362	0.02854	1.70357	0.06155	0.01224	0.32376	0.04368	0.50259	0.29421	0.73808	0.30214	2.9696	0.16077	0.77001	0.49708	0.29601	0.09896	0.16908	0.15036	0.70153	0.05832	1.47851	0.13418	3.25442	0.08176	1.54471	1.38513	2.79054	2.66147	6.51008	0.63225	0.6692	0.27615	0.39838
261	2	field	3.22341	2.0209	17.93252	3.99024	0.21617	0.44078	1.53949	0.1346	0.00001	6.10128	0.12126	0.04104	0.05345	0.00001	0.00001	0.00001	0.48801	0.11991	0.01441	0.00001	0.43587	0.02029	0.00001	0.22551	0.01174	0.24491	0.08374	0.21187	0.07266	0.8592	0.14189	0.14942	0.03789	0.08101	0.02946	0.07417	0.03623	0.17265	0.0366	0.24845	0.02581	1.12248	0.02784	0.78154	0.81047	1.99239	1.30847	4.87743	0.37633	0.42473	0.22759	0.38014
262	1	field	2.08994	0.46883	7.23754	0.4554	0.30602	0.29486	2.13506	0.14496	0.05831	5.58687	0.05072	0.15055	0.15819	0.02019	0.02173	0.03026	0.60905	0.27791	0.05721	0.06479	1.85435	0.06111	0.00948	0.2571	0.00001	0.53776	0.42494	1.45635	1.00328	2.79143	0.1437	0.7469	0.22329	0.58325	0.30458	0.13896	0.15286	1.12622	0.04267	1.84881	0.09764	2.74273	0.09244	2.57828	1.50647	3.14718	2.34374	7.45513	0.58134	0.75361	0.38508	0.42171
263	1	field	2.58395	0.60889	4.79178	0.30072	0.1885	0.32705	1.12574	0.10145	0.04739	6.36817	0.06472	0.12402	0.14835	0.0132	0.01638	0.03622	0.47133	0.12842	0.06315	0.04163	0.86347	0.03117	0.01277	0.11046	0.02968	0.17973	0.14583	0.41371	0.12464	0.98886	0.0693	0.15896	0.06139	0.13784	0.0434	0.09116	0.05825	0.28609	0.00001	0.32397	0.04579	1.51961	0.04407	1.34563	1.17497	2.64044	2.74477	4.19097	0.42013	0.68986	0.48949	0.15876
264	2	field	3.45736	0.77714	6.65205	0.35936	0.21617	0.5362	1.2749	0.11218	0.03662	8.02481	0.0489	0.11339	0.167	0.00664	0.01308	0.03084	0.55034	0.15837	0.05693	0.00001	0.63222	0.02591	0.00001	0.21564	0.00001	0.34311	0.11131	0.23109	0.08574	1.20282	0.07474	0.1736	0.0414	0.09759	0.04068	0.08066	0.05545	0.24798	0.02927	0.28288	0.02962	1.34299	0.03677	0.89835	0.95216	1.83922	2.00906	6.23309	0.62546	0.4782	0.47349	0.40293
289	2	field	2.65785	0.38484	14.0891	0.94491	0.67044	0.35333	2.08106	0.2751	0.07444	7.08614	0.32472	0.11365	0.24761	0.07884	0.09405	0.32147	0.67435	0.31585	1.31575	0.00001	1.41015	0.0589	0.06942	2.65872	0.26085	0.63076	0.29172	0.48096	0.21384	4.62532	0.31037	0.60533	2.41029	0.33105	0.28849	0.19413	0.15708	0.69031	0.00001	0.00001	0.54128	22.44393	0.20734	2.6912	3.02439	4.59343	3.70407	10.88203	1.19095	1.11994	0.99831	0.65756
290	2	field	1.53028	0.37342	4.28805	0.16985	0.12417	0.2839	0.84477	0.06007	0.02774	7.56817	0.04898	0.07655	0.09628	0.01244	0.00832	0.03415	0.5455	0.29685	0.0736	0.0318	0.8226	0.03154	0.01115	2.63895	0.01076	0.48757	0.18726	0.46608	0.24901	1.44383	0.17938	0.41471	0.16588	0.28226	0.13547	0.16154	0.0955	0.62179	0.06094	1.05277	0.1145	2.68199	0.09271	1.39234	1.04865	1.84612	1.5869	4.22449	0.45713	0.6152	0.92027	0.3966
291	2	field	1.19543	0.28852	5.16982	0.15095	0.12798	0.18128	0.82776	0.07511	0.03593	7.64732	0.03427	0.0686	0.07254	0.01174	0.00895	0.01804	0.56785	0.21385	0.05907	0.04916	0.96782	0.03337	0.01921	0.24411	0.01819	0.43478	0.18644	0.41147	0.17354	1.56726	0.16826	0.47682	0.08893	0.22473	0.07888	0.26189	0.11903	0.49374	0.0937	0.82701	0.06846	3.75384	0.10725	2.45024	2.21645	4.2525	2.56274	9.34949	0.77475	0.96878	1.19814	0.47739
292	2	field	2.59118	0.53274	12.32094	0.28916	0.20407	0.36995	1.24738	0.10987	0.03943	6.66904	0.01953	0.09846	0.10515	0.00001	0.00001	0.0135	0.51098	0.14488	0.0346	0.00001	0.41619	0.02098	0.00001	0.30497	0.00001	0.21719	0.06306	0.1503	0.0543	0.56792	0.07084	0.14177	0.02964	0.06754	0.02386	0.05161	0.03486	0.16274	0.03272	0.24085	0.02235	1.61113	0.0218	0.74416	0.69115	1.76461	1.08686	6.57651	0.40633	0.36995	0.32024	0.26334
293	2	field	3.64367	1.72685	21.855	5.19498	2.56866	0.78047	27.07604	0.39351	0.50792	10.48127	0.04935	3.30009	2.66336	0.28288	0.19884	0.14442	1.67927	2.38987	0.26913	0.28794	23.40984	0.80859	0.06258	0.24921	0.05546	0.89222	0.88484	2.16967	0.76535	2.71279	0.11582	0.37388	0.11284	0.32674	0.10352	0.20472	0.14118	0.4952	0.03728	0.33098	0.03778	1.27061	0.03489	0.81474	0.78599	2.06393	1.59406	7.91492	0.40614	0.44056	0.49667	0.31677
294	1	field	1.79078	0.55346	3.76634	1.79929	1.60481	0.20638	13.942	0.54733	0.08544	12.50954	0.07507	0.0847	0.11031	0.01152	0.01208	0.01578	0.67563	0.17197	0.06484	0.02657	0.94588	0.03597	0.01308	0.29485	0.02243	0.31687	0.1634	0.46416	0.16144	1.43729	0.27656	0.307	0.08724	0.23126	0.08064	0.21159	0.10846	0.52535	0.10944	0.71215	0.07699	3.22404	0.1045	2.39764	2.50211	7.02585	4.97479	33.4075	1.62271	1.99389	2.35942	1.20559
295	2	field	1.74078	0.53697	3.35894	0.27558	0.14741	0.43998	0.95001	0.06473	0.05715	8.03136	0.02729	0.51261	0.34463	0.0184	0.01259	0.01608	1.06515	0.58703	0.04348	0.16374	2.31161	0.51659	0.03193	0.77437	0.02237	0.84776	0.56685	1.82809	0.74544	2.62338	0.18616	0.50816	0.12916	0.47157	0.15306	0.23282	0.17768	0.80128	0.0432	0.4869	0.0525	1.37528	0.05125	0.72947	0.61547	1.71877	1.02477	9.12313	0.45614	0.39009	0.57872	0.29217
296	1	field	2.06796	0.59425	7.58603	0.86148	0.66379	0.31321	5.86227	0.21064	0.09445	9.92632	0.05172	0.23419	0.23109	0.02613	0.01888	0.02914	1.11664	0.35589	0.10778	0.04965	1.9994	0.07592	0.02602	0.23527	0.02673	0.47954	0.2994	0.65512	0.22783	4.07189	0.22028	0.94881	0.19434	0.35916	0.12288	0.23315	0.19994	0.85006	0.10744	1.77192	0.16728	3.72753	0.11636	1.57849	1.66189	3.03149	2.18963	9.61097	0.61108	0.74656	0.81637	0.51628
297	2	field	2.33481	2.17284	6.48126	1.41779	0.84669	0.44479	7.35993	0.15839	0.33697	7.39488	0.03795	2.21488	1.47778	0.16238	0.12585	0.11228	1.42655	1.38723	0.21564	0.23925	12.43965	0.58063	0.04323	1.54302	0.0369	0.88687	0.77322	2.10732	0.88791	2.69329	0.16602	0.41082	0.14557	0.43503	0.14893	0.23273	0.16923	0.77804	0.05336	0.53076	0.05413	3.36877	0.05489	1.11042	0.9448	1.57383	1.21146	2.88813	0.30086	0.43174	0.46866	0.2881
